notice_title,detail_url,pub_time,area,purchaser,raw_notice_type,notice_type
西安电子科技大学车联网攻防平台采购中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288648.htm,2026-09-08 16:57,陕西,西安电子科技大学,中标公告,中标公告
中国医学科学院输血研究所2026年度中央级科学事业单位改善科研条件专项资金项目--血液成分的科技赋能与再利用体系建设项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288646.htm,2026-09-08 16:56,四川,中国医学科学院输血研究所,中标公告,中标公告
西安电子科技大学自主可控的大模型基础与服务集群——AI服务器购置中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288642.htm,2026-09-08 16:56,陕西,西安电子科技大学,中标公告,中标公告
东南大学信息科学与工程学院110GHz同轴变频模块采购（SEU-ZB-260625）中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288568.htm,2026-09-08 16:54,江苏,东南大学,中标公告,中标公告
四川测绘地理信息局测绘技术服务中心林地地籍辅助调查中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288576.htm,2026-09-08 16:54,四川,四川测绘地理信息局测绘技术服务中心,中标公告,中标公告
中国科学院电工研究所冷氦气循环系统采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288500.htm,2026-09-08 16:52,北京,中国科学院电工研究所,中标公告,中标公告
沈阳铁路公安局本级食堂食材配送服务采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288459.htm,2026-09-08 16:51,辽宁,沈阳铁路公安局,中标公告,中标公告
华中科技大学同济医学院附属协和医院骨科关节镜系统2套中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288388.htm,2026-09-08 16:48,湖北,华中科技大学同济医学院附属协和医院,中标公告,中标公告
华中科技大学同济医学院附属协和医院实验动物中心2026年饲料垫料采购项目（第三次）中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288245.htm,2026-09-08 16:43,湖北,华中科技大学同济医学院附属协和医院,中标公告,中标公告
华中科技大学同济医学院附属协和医院超声医学科彩色多普勒超声诊断仪3台(全身机)中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288236.htm,2026-09-08 16:42,湖北,华中科技大学同济医学院附属协和医院,中标公告,中标公告
华中科技大学同济医学院附属协和医院2025年设备更新项目-超声医学科彩色多普勒超声诊断仪6台(腹部机)中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288241.htm,2026-09-08 16:42,湖北,华中科技大学同济医学院附属协和医院,中标公告,中标公告
华中科技大学同济医学院附属协和医院2026年网络安全服务项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288243.htm,2026-09-08 16:42,湖北,华中科技大学同济医学院附属协和医院,中标公告,中标公告
华中科技大学同济医学院附属协和医院门诊自助报到机采购项目（第四次）中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27288249.htm,2026-09-08 16:42,湖北,华中科技大学同济医学院附属协和医院,中标公告,中标公告
