notice_title,detail_url,pub_time,area,purchaser,raw_notice_type,notice_type
中华人民共和国东兴出入境边防检查站数据建模机器学习算法支撑服务项目成交结果公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27287135.htm,2026-09-08 15:59,广西,中华人民共和国东兴出入境边防检查站,成交结果公告,成交公告
科创北消防救援站仓库设备采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27287136.htm,2026-09-08 15:58,广东,珠海(国家)高新技术产业开发区消防救援大队,成交公告,成交公告
国家自然科学基金委员会学清路办公区视频监控系统建设项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27287074.htm,2026-09-08 15:55,北京,国家自然科学基金委员会,成交公告,成交公告
天津市消防救援总队轨道交通支队营房改造项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27287039.htm,2026-09-08 15:53,天津,天津市消防救援总队轨道交通支队,成交公告,成交公告
中华人民共和国东兴出入境边防检查站机房动环监控系统采购项目成交结果公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286864.htm,2026-09-08 15:45,广西,中华人民共和国东兴出入境边防检查站,成交结果公告,成交公告
中国科学院近代物理研究所暂存井装置竞争性磋商采购项目（第二次）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286827.htm,2026-09-08 15:43,甘肃,中国科学院近代物理研究所,成交公告,成交公告
中国科学院近代物理研究所氚及惰性气体捕集与回收装置样机竞争性磋商采购项目（第二次）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286829.htm,2026-09-08 15:42,甘肃,中国科学院近代物理研究所,成交公告,成交公告
中国科学院近代物理研究所液体闪烁谱仪竞争性磋商采购项目（第二次）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286823.htm,2026-09-08 15:42,甘肃,中国科学院近代物理研究所,成交公告,成交公告
中国科学院近代物理研究所氦液化系统维保竞争性磋商采购项目（第二次）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286774.htm,2026-09-08 15:41,甘肃,中国科学院近代物理研究所,成交公告,成交公告
SPD某单位安检防护装备采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286771.htm,2026-09-08 15:41,北京,SPD,成交公告,成交公告
崇左边境管理支队龙州边境检查站新营区建设项目规划核实测绘报告编制服务项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286648.htm,2026-09-08 15:37,广西,崇左边境管理支队,成交公告,成交公告
中华人民共和国湛江出入境边防检查站智能保险柜改造升级采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27287281.htm,2026-09-08 15:36,广东,中华人民共和国湛江出入境边防检查站,成交公告,成交公告
厦门市公安局人民警察训练中心被装采购项目III成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286816.htm,2026-09-08 15:35,福建,厦门市公安局人民警察训练中心,成交公告,成交公告
崇左边境管理支队凭祥边境派出所营区维修运维监理服务项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286442.htm,2026-09-08 15:26,广西,崇左边境管理支队,成交公告,成交公告
国家粮食和物资储备局科学研究院绿色储粮技术推广服务（标段二、三、四、五）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286356.htm,2026-09-08 15:21,北京,国家粮食和物资储备局科学研究院,成交公告,成交公告
中国海洋大学海洋动力-物理环境与智能感知全国重点实验室科教平台建设服务项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286302.htm,2026-09-08 15:18,山东,中国海洋大学,成交公告,成交公告
全国海关信息中心2026年部分网络设备维保采购项目（二次）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286300.htm,2026-09-08 15:17,北京,全国海关信息中心,成交公告,成交公告
山东大学齐鲁第二医院超声乳化仪采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286192.htm,2026-09-08 15:08,山东,山东大学齐鲁第二医院,成交公告,成交公告
南开大学金融学院电子班牌信息发布系统采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286172.htm,2026-09-08 15:06,天津,南开大学,成交公告,成交公告
四川省雅安市消防救援支队2026年意外、补充医疗保险采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286121.htm,2026-09-08 15:03,四川,雅安市消防救援支队,成交公告,成交公告
中国民航大学朝阳飞行学院部分学生宿舍维修改造、机库大门维修、机库顶棚修缮、空勤食堂修缮项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286053.htm,2026-09-08 14:57,天津,中国民航大学,成交公告,成交公告
华中科技大学高分辨率数据采集系统成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286057.htm,2026-09-08 14:57,湖北,华中科技大学,成交公告,成交公告
中国地质调查局自然资源综合调查指挥中心调度指挥信息系统代码审计（二次）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286006.htm,2026-09-08 14:53,北京,中国地质调查局自然资源综合调查指挥中心,成交公告,成交公告
哈尔滨工程大学新兴交叉学科大楼建设项目工程造价咨询服务采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27286011.htm,2026-09-08 14:52,黑龙江,哈尔滨工程大学,成交公告,成交公告
德州市消防救援支队信息化运维项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285984.htm,2026-09-08 14:51,山东,德州市消防救援支队,成交公告,成交公告
应急管理部消防救援局南京训练总队教研楼四楼教室课桌椅采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285940.htm,2026-09-08 14:46,江苏,应急管理部消防救援局南京训练总队,成交公告,成交公告
云浮市消防救援支队本级饭堂2026—2027年度食材配送定点服务采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285890.htm,2026-09-08 14:41,广东,云浮市消防救援支队,成交公告,成交公告
药具管理中心2026年度信息系统等级保护测评及密码测评项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285873.htm,2026-09-08 14:38,北京,国家卫生健康委药具管理中心,成交公告,成交公告
绵阳市消防救援支队车辆维修保养服务项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285765.htm,2026-09-08 14:31,四川,绵阳市消防救援支队,成交公告,成交公告
药具管理中心2026年度机房设备及运行系统维保项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285763.htm,2026-09-08 14:31,北京,国家卫生健康委药具管理中心,成交公告,成交公告
四川省成都市崇州市消防救援大队2026年人员健康体检服务项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285767.htm,2026-09-08 14:30,四川,崇州市消防救援大队,成交公告,成交公告
中南民族大学游泳馆改造工程锅炉设备采购项目三次成交结果公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285761.htm,2026-09-08 14:30,湖北,中南民族大学,成交结果公告,成交公告
国家知识产权局商标局马德里商标国际注册翻译项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285704.htm,2026-09-08 14:26,北京,国家知识产权局商标局,成交公告,成交公告
仪征市消防救援大队新城专职站正规化改造项目(二次)成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285650.htm,2026-09-08 14:18,江苏,仪征市消防救援大队,成交公告,成交公告
中国药科大学玄武门校区研究生大楼公共区域修缮项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285616.htm,2026-09-08 14:14,江苏,中国药科大学,成交公告,成交公告
宝山支队2026年度CAAC无人机驾驶员培训服务项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285591.htm,2026-09-08 14:10,上海,宝山区消防救援支队,成交公告,成交公告
中华人民共和国东疆出入境边防检查站办公业务用房租赁项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285574.htm,2026-09-08 14:07,天津,中华人民共和国东疆出入境边防检查站,成交公告,成交公告
江西中廷项目管理有限公司关于南昌铁路公安局赣州公安处的赣州铁路公安处勘查检验装备（项目编号：JXZT2026-GZ-TG001-2）公开招标的中标结果公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285374.htm,2026-09-08 13:07,江西,南昌铁路公安局赣州公安处,中标结果公告,中标结果公告
国家粮食和物资储备局河北局机关服务中心2026年食堂外包采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285243.htm,2026-09-08 12:26,河北,国家粮食和物资储备局河北局机关服务中心,成交公告,成交公告
国家统计局山东调查总队财务改革工作服务项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285227.htm,2026-09-08 12:23,山东,国家统计局山东调查总队,成交公告,成交公告
浦东新区消防救援支队2026年指战员疗养项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285113.htm,2026-09-08 12:03,上海,浦东新区消防救援支队,成交公告,成交公告
中华人民共和国北海出入境边防检查站2026年单警装备采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285083.htm,2026-09-08 11:59,广西,中华人民共和国北海出入境边防检查站,成交公告,成交公告
海兴县消防救援大队2026年消防救援人员伙食食材配送服务采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284841.htm,2026-09-08 11:43,河北,海兴县消防救援大队,成交公告,成交公告
武乡县消防救援大队营房修缮工程成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284687.htm,2026-09-08 11:29,山西,武乡县消防救援大队,成交公告,成交公告
国际关系学院燃气低氮冷凝真空锅炉采购安装项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284642.htm,2026-09-08 11:24,北京,国际关系学院,成交公告,成交公告
江苏省通信管理局2026年省级DDoS攻击协同防御能力提升服务成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284579.htm,2026-09-08 11:18,江苏,江苏省通信管理局,成交公告,成交公告
北京市顺义区消防救援支队关于开展消防站中央空调及分体式空调维修保养工作项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284541.htm,2026-09-08 11:14,北京,顺义区消防救援支队,成交公告,成交公告
宁夏空管分局2026年房屋维修改造项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284519.htm,2026-09-08 11:13,宁夏,中国民用航空西北地区空中交通管理局宁夏分局,成交公告,成交公告
国家体育总局冬季运动管理中心单板滑雪大跳台和坡面障碍技巧队医疗康复服务成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284294.htm,2026-09-08 10:51,北京,国家体育总局冬季运动管理中心,成交公告,成交公告
暨南大学珠海校区教职工体检服务采购项目询比成交结果公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284246.htm,2026-09-08 10:46,广东,暨南大学,成交结果公告,成交公告
香河县消防救援大队建设和改造营门、岗哨、楼内大厅项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284189.htm,2026-09-08 10:41,河北,廊坊市香河县消防救援大队,成交公告,成交公告
天津西青海关2026—2027年度食堂食材配送服务项目（项目编号：BH-TJHG2026851）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284110.htm,2026-09-08 10:33,天津,中华人民共和国天津海关后勤管理中心,成交公告,成交公告
中国测绘科学研究院房山人卫站屋面防水整修工程成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284036.htm,2026-09-08 10:25,北京,中国测绘科学研究院,成交公告,成交公告
北京交通大学校园基础设施及校舍安全改造(综合管线改造)项目全过程跟踪审计服务成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284001.htm,2026-09-08 10:22,北京,北京交通大学,成交公告,成交公告
中华人民共和国中山出入境边防检查站2026年智能枪弹柜升级改造服务采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27283966.htm,2026-09-08 10:19,广东,中华人民共和国中山出入境边防检查站,成交公告,成交公告
南开大学生命科学学院显微互动教学系统采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27283950.htm,2026-09-08 10:16,天津,南开大学,成交公告,成交公告
北京化工大学昌平校区学科交叉研究中心(学科交叉研究中心等3项)建设项目工程质量检测服务成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27283930.htm,2026-09-08 10:15,北京,北京化工大学,成交公告,成交公告
清华大学玉泉医院（清华大学中西医结合医院）飞利浦品牌磁共振设备（ingenia CX）移机服务成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27283844.htm,2026-09-08 10:03,北京,清华大学玉泉医院（清华大学中西医结合医院）,成交公告,成交公告
中华人民共和国港珠澳大桥出入境边防检查站2026年智能保险柜升级改造采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27283906.htm,2026-09-08 09:41,广东,中华人民共和国港珠澳大桥出入境边防检查站,成交公告,成交公告
中华人民共和国榕城海关2026年法律顾问服务比选采购成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27283569.htm,2026-09-08 09:18,福建,中华人民共和国榕城海关,成交公告,成交公告
牟定县消防救援大队食堂食材采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27283521.htm,2026-09-08 09:07,云南,牟定县消防救援大队,成交公告,成交公告
吉林大学稳态-瞬态荧光光谱仪成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27283503.htm,2026-09-08 09:03,吉林,吉林大学,成交公告,成交公告
盘山县气象局盘山国家基本气象站基础设施建设项目全过程工程咨询服务成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27283456.htm,2026-09-08 08:49,辽宁,盘山县气象局,成交公告,成交公告
海安市消防救援大队训练塔改造升级项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27283441.htm,2026-09-08 08:38,江苏,海安市消防救援大队,成交公告,成交公告
新华通讯社山东分社机房改造工程采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27283433.htm,2026-09-08 08:33,山东,新华通讯社山东分社,成交公告,成交公告
中国船级社大连分社电子卖场采购1套WPS办公软件成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27283504.htm,2026-09-08 08:33,辽宁,中国船级社,成交公告,成交公告
中国科学院天津工业生物技术研究所核磁共振波谱仪升级组件包（包含控制机柜、探头、工作站和控制软件等）采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282843.htm,2026-09-07 22:13,天津,中国科学院天津工业生物技术研究所,成交公告,成交公告
中国科学院天津工业生物技术研究所高通量微型平行反应器采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282836.htm,2026-09-07 22:02,天津,中国科学院天津工业生物技术研究所,成交公告,成交公告
河海大学南京校区消防控制室报警系统和联动系统整合（二次）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282804.htm,2026-09-07 21:38,江苏,河海大学,成交公告,成交公告
南京大学Springer Nature 电子资源项目（电子书、电子期刊）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282767.htm,2026-09-07 21:19,江苏,南京大学,成交公告,成交公告
南京大学Elsevier电子资源项目（ScienceDirect、Elsevier电子书、SCOPUS数据库）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282774.htm,2026-09-07 21:19,江苏,南京大学,成交公告,成交公告
南京大学iGROUP数据库项目（IEEE/IETElectronicLibrary数据库、ACS数据库）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282769.htm,2026-09-07 21:18,江苏,南京大学,成交公告,成交公告
南京大学Taylor&Francis数据库项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282772.htm,2026-09-07 21:18,江苏,南京大学,成交公告,成交公告
南京大学Wiley 电子资源（电子期刊、电子书）项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282773.htm,2026-09-07 21:18,江苏,南京大学,成交公告,成交公告
南京大学2026年度学生宿舍屋面防水修缮成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282775.htm,2026-09-07 21:18,江苏,南京大学,成交公告,成交公告
北京化工大学电子会议服务平台采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282662.htm,2026-09-07 20:27,北京,北京化工大学,成交公告,成交公告
中国医学科学院整形外科医院信息化运行维护项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282645.htm,2026-09-07 20:21,北京,中国医学科学院整形外科医院,成交公告,成交公告
福建省漳州市芗城区消防救援大队2026年度零星修缮供应商采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282606.htm,2026-09-07 20:06,福建,漳州市芗城区消防救援大队,成交公告,成交公告
哈尔滨工程大学第二十二学生公寓建设项目铝合金玻璃幕墙等采购及安装（二次）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282595.htm,2026-09-07 20:02,黑龙江,哈尔滨工程大学,成交公告,成交公告
庄浪县消防救援大队食堂主副食采购配送项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282668.htm,2026-09-07 20:01,甘肃,庄浪县消防救援大队,成交公告,成交公告
久治县消防队改造维修项目（第二次）成交结果公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282568.htm,2026-09-07 19:50,青海,果洛藏族自治州消防救援支队,成交结果公告,成交公告
新疆分行高低压配电室消防系统改造项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282527.htm,2026-09-07 19:37,新疆,中国人民银行新疆维吾尔自治区分行,成交公告,成交公告
中山大学肿瘤防治中心2026-2029年零星修缮工程项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282500.htm,2026-09-07 19:28,广东,中山大学肿瘤防治中心,成交公告,成交公告
中国人民银行凉山彝族自治州分行中国人民银行凉山州分行办公大楼外立面及附属用房安全隐患排除项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282386.htm,2026-09-07 19:04,四川,中国人民银行凉山彝族自治州分行,成交公告,成交公告
zycgr22011902失效分析成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282099.htm,2026-09-07 18:34,北京,zycgr22011902,成交公告,成交公告
zycgr22011902光刻设备耗材成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282080.htm,2026-09-07 18:33,北京,zycgr22011902,成交公告,成交公告
代码管理服务器和测试工作站成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282075.htm,2026-09-07 18:33,北京,zycgr22011902,成交公告,成交公告
清洗设备耗材成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282063.htm,2026-09-07 18:31,北京,zycgr22011902,成交公告,成交公告
公安部道路交通安全研究中心车路协同通信设备项目  成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27282124.htm,2026-09-07 18:30,江苏,公安部道路交通安全研究中心,成交公告,成交公告
OCR大模型智能识别系统项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281939.htm,2026-09-07 18:19,北京,全国学生资助管理中心,成交公告,成交公告
北京邮电大学晶粒与硅光晶圆键合项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281923.htm,2026-09-07 18:16,北京,北京邮电大学,成交公告,成交公告
天津大学先进制造装备创新设计中心建设成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281910.htm,2026-09-07 18:15,天津,天津大学,成交公告,成交公告
国家税务总局宜宾市税务局2026年非执法类辅助性服务采购项目竞争性磋商成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281919.htm,2026-09-07 18:10,四川,国家税务总局宜宾市税务局,成交公告,成交公告
北京邮电大学入侵检测组件开发服务项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281712.htm,2026-09-07 18:02,北京,北京邮电大学,成交公告,成交公告
暨南大学第一临床医学院免疫组化染色分析服务项目成交结果公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281661.htm,2026-09-07 17:58,广东,暨南大学,成交结果公告,成交公告
山东大学齐鲁医院保卫处警务室扩建项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281663.htm,2026-09-07 17:58,山东,山东大学齐鲁医院,成交公告,成交公告
农作物病虫气象灾害监测系统成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281496.htm,2026-09-07 17:50,重庆,重庆市气象科学研究所,成交公告,成交公告
吉林大学工程审计服务（JLU-WT26232）成交结果公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281411.htm,2026-09-07 17:47,吉林,吉林大学,成交结果公告,成交公告
中国信息通信研究院通感智融合的无线通信网络测试计量平台-智能实体功率器件可靠性验证装置升级-气候模拟与加速老化装置成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281412.htm,2026-09-07 17:47,北京,中国信息通信研究院,成交公告,成交公告
中南大学后勤保障部饮食服务中心一次性包装产品采购项目（第四次）竞争性谈判成交结果公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281376.htm,2026-09-07 17:45,湖南,中南大学,成交结果公告,成交公告
暨南大学生科院二氧化碳培养箱和大容量高速冷冻离心机等设备采购项目成交结果公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281323.htm,2026-09-07 17:43,广东,暨南大学,成交结果公告,成交公告
暨南大学中医学院全自动玻片扫描仪主机及明场采购项目（二次）成交结果公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281324.htm,2026-09-07 17:42,广东,暨南大学,成交结果公告,成交公告
中国信息通信研究院面向星地融合的空间通信标校和性能测试平台建设购置项目-空间载荷关局核心网络漫游和互操作系统-升级支持数字签名功能等成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281244.htm,2026-09-07 17:38,北京,中国信息通信研究院,成交公告,成交公告
东莞市消防救援支队广东消防救援总队消防设施操作员职业技能鉴定(东莞分站)实操考核设施设备补充配置项目结果公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281099.htm,2026-09-07 17:33,广东,东莞市消防救援支队,项目结果公告,项目结果公告
中华人民共和国东渡出入境边防检查站室外改造工程采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281102.htm,2026-09-07 17:32,福建,中华人民共和国东渡出入境边防检查站,成交公告,成交公告
广东省消防救援总队特勤支队2026年车辆保险服务采购项目成交结果公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27280966.htm,2026-09-07 17:27,广东,广东省消防救援总队特勤大队,成交结果公告,成交公告
2026年中国气象局气象探测中心业务信息系统运维综合保障项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27280982.htm,2026-09-07 17:21,北京,中国气象局气象探测中心,成交公告,成交公告
中国科学院青海盐湖研究所职工学生食堂建设项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27280698.htm,2026-09-07 17:13,青海,中国科学院青海盐湖研究所,成交公告,成交公告
清远市消防救援支队2026年支队本级车辆维修采购项目（第二次）重招成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27280707.htm,2026-09-07 17:13,广东,清远市消防救援支队,成交公告,成交公告
北京邮电大学晶圆级SAB键合与后道加工服务项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27280701.htm,2026-09-07 17:13,北京,北京邮电大学,成交公告,成交公告
中国地质调查局乌鲁木齐自然资源综合调查中心2026年度知识产权代理机构遴选公告成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27280571.htm,2026-09-07 17:08,新疆,中国地质调查局乌鲁木齐自然资源综合调查中心,成交公告,成交公告
福建省漳州市福建古雷港经济开发区消防救援大队消防科普教育基地改造项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27281058.htm,2026-09-07 17:00,福建,福建古雷港经济开发区消防救援大队,成交公告,成交公告
浙江大学PCX波段干扰机成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27280332.htm,2026-09-07 16:59,浙江,浙江大学,成交公告,成交公告
上海邮局海关消除安全隐患综合维修改造成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27280292.htm,2026-09-07 16:56,上海,中华人民共和国上海邮局海关,成交公告,成交公告
国家金融监督管理总局金融监管总局2027年机房基础设施维保服务项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27280293.htm,2026-09-07 16:56,北京,国家金融监督管理总局,成交公告,成交公告
镇江市消防救援支队2026年物业服务采购项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27280302.htm,2026-09-07 16:56,江苏,镇江市消防救援支队,成交公告,成交公告
华中科技大学平台采购集成电路设计EDA等软件一批成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27280215.htm,2026-09-07 16:55,湖北,华中科技大学,成交公告,成交公告
暨南大学全球传播宣传项目（项目编号：0835-260F36204871）成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27280222.htm,2026-09-07 16:55,广东,暨南大学,成交公告,成交公告
中华全国妇女联合会组织部“当主角建新功”宣传宣讲和关爱服务系列活动成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27280185.htm,2026-09-07 16:53,北京,中华全国妇女联合会,成交公告,成交公告
天津市河西区消防救援局营房维修项目成交公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27279974.htm,2026-09-07 16:45,天津,河西区消防救援支队,成交公告,成交公告
北京市怀柔区消防救援支队全体人员健康体检项目（二次）中选公告,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27279919.htm,2026-09-07 16:42,北京,怀柔区消防救援支队,中选公告,中选公告
